Comments,Date,Favorites,User,Polarity,Sentiment
"RT @WLRjack: NBA: prepare to play games with no fans due to coronavirus 

WNBA: https://t.co/H8FXnfIld7",2020-03-08 01:22:30,0,𝘍𝘰𝘯𝘻𝘻𝘪𝘦 ³,-0.125,negative
RT @nuriapiera: China: se derrumbó un hotel donde decenas de personas cumplían cuarentena por coronavirus https://t.co/Jfk1wViXa9 #NDigital…,2020-03-08 01:22:30,0,jose castillo,0.0,neutral
"RT @PaisaTweets_: Italy, Iran, China: Schools across the country closed for Coronavirus.

Mexico: 🇲🇽 https://t.co/IsxH04aGiA",2020-03-08 01:22:30,0,stoned butterfly bitch 🌺🦋,-0.1,negative
RT @fkhxlil: what if hand sanitisers are actually spreading coronavirus.....?,2020-03-08 01:22:30,0,fulltime nutter,0.0,neutral
"RT @taichi_shimizu_: The competitors coming from Japan could not join to Arnold classic 2020 by government decision.
Oh well, we’ll just ha…",2020-03-08 01:22:30,0,Pete[筋トレ in USA],0.16666666666666666,positive
RT @emptywheel: I hope Dems are preparing packages of policies that SHOULD be pushed thru on Coronavirus. Such as reversing Trump's tax cut…,2020-03-08 01:22:30,0,gary kerr,0.0,neutral
RT @FabioMontale: Il PdC #Conte in diretta sta spiegando come può essere filtrata la bozza (a conoscenza dei ministri e dei presidenti dell…,2020-03-08 01:22:30,0,Roberto Piccolo,0.0,neutral
"RT @Globalnews222: @translatorbali 21 people aboard the #GrandPrincess tested positive for #coronavirus: 19 crew and 2 passengers.
Of the 2…",2020-03-08 01:22:30,0,Bali Promotion Center   ⭐️⭐️❤️⭐️⭐️,0.22727272727272727,positive
"RT @PhilipRucker: CPAC, which today confirmed an attendee was infected with coronavirus, is where then-acting White House chief of staff Mi…",2020-03-08 01:22:30,0,Biden2020,0.2,positive
"RT @chelocu19: Venga, el aplauso fuerte para el coronavirus 👏....

Te Amo mi bello México, jajajajaja 🤣🤣 https://t.co/Gigk1qrxZ9",2020-03-08 01:22:30,0,Chava Chh,0.0,neutral
"ケベックでの3つのCOVID19受入れ病院を指定、一つ目はThe Hôtel Dieu de Montréal、他は月曜アナウンス予定と。この病院はサブリンクの近くですね。
https://t.co/0BrdNmU7Be https://t.co/JtKDc7z5BI",2020-03-08 01:22:30,0,ういの,0.0,neutral
"RT @PrincessBravato: OH MY GOD
@realDonaldTrump you need to get tested and Pence too.
Oh too bad not enough tests 
#coronavirus 
#TrumpBeen…",2020-03-08 01:22:30,0,ApplePicking PA-C🌵 🍑🆘,-0.3499999999999999,negative
Toilet paper is gone? I know where it went. #CostcoPanicBuying #coronavirus https://t.co/CdAWFA2UkD,2020-03-08 01:22:30,0,NorthVanGuy 🌳🏡🌳,-0.03333333333333333,negative
RT @kumailn: I know the coronavirus isn’t that scary for a lot of ppl. Many of you are young &amp; healthy &amp; will be able to defeat it without…,2020-03-08 01:22:30,0,Karla,0.22000000000000003,positive
"RT @PhilipRucker: CPAC, which today confirmed an attendee was infected with coronavirus, is where then-acting White House chief of staff Mi…",2020-03-08 01:22:30,0,John Stange,0.2,positive
@SBSNews @sonialf https://t.co/kF87YiQdGZ,2020-03-08 01:22:30,0,ljhou,0.0,neutral
RT @74lutfu: Voila pk y’a pas le Coronavirus en Turquie https://t.co/y2qX8PDSYU,2020-03-08 01:22:30,0,deum’s,0.0,neutral
"RT @EricAdler17: Interesting that the ACC is still being held, but the infectious disease meeting on retroviruses cancelled. I wonder who h…",2020-03-08 01:22:30,0,"FORMER Bernie Supporter🩸🦷MSN, RN #RESIST",0.5,positive
"RT @marielgarzaLAT: A good explainer why #COVID-19 has public officials alarmed, despite more people dying of flu https://t.co/S9Twz6aPiH",2020-03-08 01:22:30,0,LevelUpEdu,0.39999999999999997,positive
"RT @AEkzn: ptdrrrrr mais c’est des ouff les camerounais, il prépare du coronavirus wsh 💀",2020-03-08 01:22:30,0,sab,0.0,neutral
RT @RyanMichero: A conference goer at CPAC was diagnosed with coronavirus. That person is friends of Matt Sclapp and interacted with him at…,2020-03-08 01:22:30,0,josh.com,0.0,neutral
"RT @lubrio: Lo anterior -obviamente- es una broma. Pero sí: todos deberíamos cuidar nuestra salud, tener cuidado con lo que comemos y mante…",2020-03-08 01:22:30,0,Belkis Fuenmayor,0.0,neutral
RT @moranmarc13: football twitter are safe from coronavirus for another day,2020-03-08 01:22:30,0,TAIRIL,0.5,positive
"RT @EricLiptonNYT: How Miscommunication, Confusion and Fear Hurt White House (and the U.S.) Response to Coronavirus. @shearm @sherifink @no…",2020-03-08 01:22:30,0,liska langdon,0.0,neutral
RT @elonmusk: The coronavirus panic is dumb,2020-03-08 01:22:30,0,randomgascan,-0.375,negative
"RT @EricG1247: @anders_gustavo @realDonaldTrump ""a month and a half before the first COVID-19 case not linked to travel was diagnosed in th…",2020-03-08 01:22:30,0,Stable Majority Resist,0.04166666666666667,positive
RT @Netmeetme: Matt Gaetz Wore Gas Mask To Mock Coronavirus Concerns. One Of His Constituents Just Died From It. https://t.co/HedlY2Xfd1,2020-03-08 01:22:29,0,JaGrow,0.0,neutral
"RT @agirlinthepark: BTS' world tour is sched for U.S. (April), Canada (May), Japan (June), Europe (July), but coronavirus has started sprea…",2020-03-08 01:22:29,0,kyra⁷ 🌻💖🍃,0.0,neutral
"RT @HaddadDebochado: A mulher que foi diagnosticada com coronavírus no Distrito Federal foi internada em um hospital particular, mas logo d…",2020-03-08 01:22:29,0,nj,0.16666666666666666,positive
RT @psychdr100: New York Gov. Andy Cuomo declared a state of emergency as the number of confirmed COVID-19 cases across the state reached 7…,2020-03-08 01:22:29,0,Trump’s Enemy Number One,0.2681818181818182,positive
RT @joncoopertweets: Here's a list of disinfectants you can use against coronavirus 🦠  https://t.co/4WbE5sfTdm,2020-03-08 01:22:29,0,GG72Lillie,0.0,neutral
RT @AFPespanol: #ÚLTIMAHORA China reporta otros 27 muertos por epidemia de coronavirus (oficial) #AFP https://t.co/j1qbJFpSTI,2020-03-08 01:22:29,0,MariaAntonietaArdila,0.0,neutral
"RT @CNN: Amid a coronavirus outbreak in the United States, the US Centers for Disease Control and Prevention is encouraging older people an…",2020-03-08 01:22:29,0,Philly Life,0.16666666666666666,positive
"RT @mitwosz: no dia q JUSTIN BIEBER tiver q reduzir show por falta de ""demanda"" eu quero q alguém me mate, os shows foram reduzidos por cau…",2020-03-08 01:22:29,0,lay 🌻,0.0,neutral
RT @knittingknots: Uber says it will compensate drivers diagnosed with coronavirus https://t.co/JTaYdqit3D,2020-03-08 01:22:29,0,Grenetta T,0.0,neutral
"RT @LaReinaDeNarnia: Un paraguayo de 32 años que llegó procedente de Ecuador es el 1er contagiado de #coronavirus en su país, confirmó este…",2020-03-08 01:22:29,0,Lenin Marquez,0.0,neutral
RT @Mastur_vin: Ñejo me ha enseñado más del Coronavirus que la OMS. https://t.co/wWvUlJ9A3j,2020-03-08 01:22:29,0,Alejandra. ✨,0.0,neutral
"RT @Corriere: Coronavirus, la conferenza stampa del premier Conte   https://t.co/sxBcjXgTQA https://t.co/no0UKv7RBt",2020-03-08 01:22:29,0,giovanni dall'olio,0.0,neutral
"RT @QuickTake: Here’s how the #coronavirus has spread globally: 🇨🇳🇹🇭🇯🇵🇰🇷🇹🇼🇺🇸🇭🇰🇸🇬🇻🇳🇳🇵🇫🇷🇦🇺🇲🇾🇨🇦🇰🇭🇱🇰🇩🇪🇦🇪🇮🇳🇵🇭🇫🇮🇬🇧🇮🇹🇪🇸🇸🇪🇷🇺
#CoronavirusOutbreak h…",2020-03-08 01:22:29,0,Muffin🧁,0.0,neutral
RT @CoronavirusESP: #ÚLTIMAHORA: Primer caso de #coronavirus en #Moldavia 🇲🇩. La infectada es una mujer de 48 años que regresó hoy al país…,2020-03-08 01:22:29,0,gracie godoy rivolta,0.0,neutral
"RT @HausofHilton: Jangan lupa unsung heroes kita yang berkhidmat di makmal . Walaupun ber pakaian PPE, mereka tetap mempunyai risiko pended…",2020-03-08 01:22:29,0,fyza,0.0,neutral
RT @samantha__riggs: coronavirus made flights so cheap y’all can finally afford to hang out with your internet boyfriend,2020-03-08 01:22:29,0,emilee,0.2,positive
"RT @PhilipRucker: Important reporting here on how internal infighting, bungled pronouncements and other challenges — including a distracted…",2020-03-08 01:22:29,0,linda,0.09166666666666667,positive
RT @MayorBowser: LIVE: Providing an update on the first presumptive positive coronavirus (COVID-19) case in the District of Columbia. For a…,2020-03-08 01:22:29,0,Kyle E. Schmitz,0.20454545454545456,positive
"RT @campuscodi: A list of infosec conferences canceled or postponed due to coronavirus concerns. Nine on the list, so far, such as SAS, DEF…",2020-03-08 01:22:29,0,Eric de Marylebone,-0.008333333333333331,negative
RT @KHJ_Esq: Coronavirus got Boomers stocking their doomsday bunkers... meanwhile millennials are online shopping for bathing suits for the…,2020-03-08 01:22:29,0,Mik thee stallion,0.0,neutral
RT @spectatorindex: JUST IN: Missouri reports first case of coronavirus,2020-03-08 01:22:29,0,Always4Hill,0.25,positive
"RT @benedictrogers: Using Huawei for 5G like letting Nazis build British radar in 1939, claims Duncan Smith - live news https://t.co/pkOGHd…",2020-03-08 01:22:29,0,PK kitcat,0.06818181818181818,positive
RT @diegoalejocm: ATENCIÓN: Se confirma que el estado de USA con más casos de coronavirus por síntomas de gripa y estornudos es Mass Achuse…,2020-03-08 01:22:29,0,edimaro,0.0,neutral
Argentina announces first coronavirus death in Latin America https://t.co/aybeSk64ME,2020-03-08 01:22:29,0,RSSFeedsCloud,0.25,positive
"RT @ldpsincomplejos: Hungría, con 5 casos de coronavirus, cancela la celebración de la fiesta nacional del 15 de marzo.

El estado de Nueva…",2020-03-08 01:22:29,0,ViolentoDeKelly,0.0,neutral
"RT @ReporteYa: #7Mar #Coronavirus #Iran
 Los desechos infectados con COVID-19 del Hospital Imam Khomeini fueron arrojados cerca de las oril…",2020-03-08 01:22:29,0,ALEXBARTENDER,0.0,neutral
RT @samantha__riggs: coronavirus made flights so cheap y’all can finally afford to hang out with your internet boyfriend,2020-03-08 01:22:29,0,Zurako,0.2,positive
"RT @roper_93: In light of the coronavirus outbreak, I believe candidates should stop having these big rallies. 

Have smaller townhalls wit…",2020-03-08 01:22:29,0,Kay102,0.13333333333333333,positive
"RT @abcnews: #BREAKING: Authorities say a Hobart man with coronavirus ignored instructions to self-isolate, instead working several shifts…",2020-03-08 01:22:29,0,Harley,0.0,neutral
"RT @Corriere: Coronavirus, la conferenza stampa del premier Conte   https://t.co/sxBcjXgTQA https://t.co/no0UKv7RBt",2020-03-08 01:22:29,0,Alfre_,0.0,neutral
RT @sgc_es: Tengo un compañero de trabajo que fue a Italia por tres semanas; está en Verona; la aerolínea le canceló el vuelo de regreso de…,2020-03-08 01:22:29,0,🅱️ruuma ♀️💚,0.0,neutral
RT @mikercarpenter: The US has the best research universities in the world. Why didn’t the Trump admin get them involved in the anti-corona…,2020-03-08 01:22:28,0,StormingtheCastle,1.0,positive
"""First US coronavirus deaths reported outside of the west coast""  https://t.co/6yR8jsgRJu",2020-03-08 01:22:28,0,Trina,0.125,positive
RT @penguuuinsss: Bro she lied about having coronavirus symptoms so she wouldn’t have to sleep on the street LMFAOOOOOO,2020-03-08 01:22:28,0,Stephania.,0.0,neutral
"Australian women fight over toilet paper amid COVID-19 crisis complete with screaming and hair-pulling, video shows… https://t.co/uMLYEe2FOE",2020-03-08 01:22:28,0,RoS247,0.022222222222222227,positive
"RT @gtconway3d: Here’s part (the key part) of a note written by a prominent west coast physician, who is in contact with CDC, to her patien…",2020-03-08 01:22:28,0,houndsandflowers,0.25,positive
RT @Cazatalentos: Ha habido un caso de Coronavirus en el colegio de Leonor de Borbón y ponen en cuarentena un banco de Suiza...,2020-03-08 01:22:28,0,Juan Jose,0.0,neutral
"RT @seattletimes: Cut through the misinformation with this visual guide to the new coronavirus, how it spreads, how COVID-19 affects the bo…",2020-03-08 01:22:28,0,Fitz,0.06818181818181818,positive
"RT @guisodemondongo: El que murió de coronavirus ya era diabético, hipertenso, padecía bronquítico crónico e insuficiencia renal crónica. O…",2020-03-08 01:22:28,0,Adrián,0.0,neutral
RT @BNODesk: BREAKING: Missouri reports first case of coronavirus https://t.co/eUoE2b20hL,2020-03-08 01:22:28,0,TexasWildflower,0.25,positive
RT @seungminkim: “ACU chairman Matt Schlapp told the Washington Post on Saturday he did interact with the infected at the event. The precis…,2020-03-08 01:22:28,0,Kevin Ogletree,0.0,neutral
RT @JamilSmith: Matt Gaetz thought it would be funny to wear a giant gas mask on the House floor to mock the panic over the coronavirus pan…,2020-03-08 01:22:28,0,Manny_M,0.125,positive
RT @silver_report: This is the line to get in to #Costco in #Westchester a suburb of NYC.  The line stretches for several blocks as the par…,2020-03-08 01:22:28,0,yunxiaopku,0.0,neutral
RT @samantha__riggs: coronavirus made flights so cheap y’all can finally afford to hang out with your internet boyfriend,2020-03-08 01:22:28,0,eva,0.2,positive
RT @realDonaldTrump: Gallup just gave us the highest rating ever for the way we are handling the CoronaVirus situation. The April 2009-10 S…,2020-03-08 01:22:28,0,Jess,0.0,neutral
"RT @tulipbulbs_: can't get over the fact that tim said not to be racist in the brainpop coronavirus video, thank you tim",2020-03-08 01:22:28,0,jenny ♡👼🏻,0.0,neutral
"RT @PhilipRucker: CPAC, which today confirmed an attendee was infected with coronavirus, is where then-acting White House chief of staff Mi…",2020-03-08 01:22:28,0,Crooked River Action,0.2,positive
"Hockey events continue to be canceled due to coronavirus, NHL watching situation.
https://t.co/0KUOZIDWNK",2020-03-08 01:22:28,0,Mauria Price,-0.125,negative
RT @ColbyItkowitz: CPAC chairman Matt Schlapp tells me he interacted with attendee who has tested positive for coronavirus. While the timel…,2020-03-08 01:22:28,0,John,0.22727272727272727,positive
RT @JamilSmith: Matt Gaetz thought it would be funny to wear a giant gas mask on the House floor to mock the panic over the coronavirus pan…,2020-03-08 01:22:28,0,Squeak Brothers,0.125,positive
"""Somos un gobierno de científicos"" ""No hay posibilidad de coronavirus en Argentina"" #RenunciaGines",2020-03-08 01:22:28,0,Tomasss💥,0.0,neutral
"RT @JoanneCipressi: Ways to boost your immune system to fight against viruses: 

1 Grapefruit seed extract-I prefer liquid
2 Echinacea
3 El…",2020-03-08 01:22:28,0,Kit Davenport,0.0,neutral
RT @VPITV: Papa Francisco oficiará misa dominical por video ante crisis de coronavirus https://t.co/iGcps81kmI https://t.co/MOCqN7FEF6,2020-03-08 01:22:28,0,Lili Rose,0.0,neutral
"RT @PhilipRucker: CPAC, which today confirmed an attendee was infected with coronavirus, is where then-acting White House chief of staff Mi…",2020-03-08 01:22:28,0,Stephanie Smith,0.2,positive
"Coronavirus: Expert's worst-case scenario is 96 million infected in US with up to 500,000 dead https://t.co/16YVsuvOB1",2020-03-08 01:22:28,0,Lori Perkins,-0.2,negative
"RT @BBCLBicker: A pregnant woman in Busan, South Korea has been confirmed with #coronavirus , the first case of its kind. KCDC said experts…",2020-03-08 01:22:28,0,AnoN 🇺🇸,0.39583333333333337,positive
"RT @LaraPatriot: Coronavirus bill overloaded with Pelosi's 'Christmas-tree ornaments,' says Republican who voted against it
*$1.25 BILLION…",2020-03-08 01:22:28,0,Thoolouse Le Startrek,0.0,neutral
RT @WrathOfKhan2016: Does anyone know how many people have to die before #Coronavirus is officially no longer a hoax? #Resist,2020-03-08 01:22:28,0,Chris lebeau,0.5,positive
RT @SCMPNews: Coronavirus: Japan’s tourism industry in ‘survival mode’ as travellers stay away https://t.co/X6NE0oaGYA,2020-03-08 01:22:28,0,Ivana,0.0,neutral
"De seguir así hay que aislar el país del resto del mundo por Coronavirus ,renuncia Gines y después Alberto por inútiles y verseros .",2020-03-08 01:22:28,0,Lauro,0.0,neutral
"RT @CBSThisMorning: New CDC guidelines say any American who suspects they have #coronavirus, can be tested for the potentially deadly disea…",2020-03-08 01:22:28,0,Jason Lei,-0.02121212121212122,negative
RT @ColbyItkowitz: CPAC chairman Matt Schlapp tells me he interacted with attendee who has tested positive for coronavirus. While the timel…,2020-03-08 01:22:28,0,Jamie Carter ❄ #DemCast,0.22727272727272727,positive
"RT @ChrisMurphyCT: A damming account of how a rudderless White House compromised our safety. If you read this, prepare to be furious. https…",2020-03-08 01:22:28,0,Barbara Jean,0.0,neutral
RT @CeciliaLastreto: Tenemos el primer muerto por Coronavirus de América Latina en el Argerich. Siempre primeros! Se dieron cuenta porque t…,2020-03-08 01:22:28,0,Ana GAZA,0.0,neutral
